id,source,R,occ,method,t_s,omega_rad_s
1,video_1,0,0,windowed,19.400500,9.883333
1,video_1,0,0,windowed,19.433834,9.802375
1,video_1,0,0,windowed,19.467168,9.755683
1,video_1,0,0,windowed,19.500502,9.723481
1,video_1,0,0,windowed,19.533837,9.731357
1,video_1,0,0,windowed,19.567171,9.802479
1,video_1,0,0,windowed,19.600505,9.927524
1,video_1,0,0,windowed,19.633839,10.068048
1,video_1,0,0,windowed,19.667173,10.143575
1,video_1,0,0,windowed,19.700508,10.166280
1,video_1,0,0,windowed,19.733842,10.204905
1,video_1,0,0,windowed,19.767176,10.301352
1,video_1,0,0,windowed,19.800510,10.450138
1,video_1,0,0,windowed,19.833844,10.579515
1,video_1,0,0,windowed,19.867178,10.641014
1,video_1,0,0,windowed,19.900513,10.577845
1,video_1,0,0,windowed,19.933847,10.361013
1,video_1,0,0,windowed,19.967181,10.083871
1,video_1,0,0,windowed,20.000515,9.840662
1,video_1,0,0,windowed,20.033849,9.708269
1,video_1,0,0,windowed,20.067184,9.649771
1,video_1,0,0,windowed,20.100518,9.592506
1,video_1,0,0,windowed,20.133852,9.521914
1,video_1,0,0,windowed,20.167186,9.513653
1,video_1,0,0,windowed,20.200520,9.593927
1,video_1,0,0,windowed,20.233855,9.734562
1,video_1,0,0,windowed,20.267189,9.859365
1,video_1,0,0,windowed,20.300523,9.885903
1,video_1,0,0,windowed,20.333857,9.939927
1,video_1,0,0,windowed,20.367191,10.042930
1,video_1,0,0,windowed,20.400526,10.209605
1,video_1,0,0,windowed,20.433860,10.362272
1,video_1,0,0,windowed,20.467194,10.400173
1,video_1,0,0,windowed,20.500528,10.394265
1,video_1,0,0,windowed,20.533862,10.262931
1,video_1,0,0,windowed,20.567197,10.106945
1,video_1,0,0,windowed,20.600531,9.901651
1,video_1,0,0,windowed,20.633865,9.718081
1,video_1,0,0,windowed,20.667199,9.559820
1,video_1,0,0,windowed,20.700533,9.404868
1,video_1,0,0,windowed,20.733867,9.319826
1,video_1,0,0,windowed,20.767202,9.248137
1,video_1,0,0,windowed,20.800536,9.300357
1,video_1,0,0,windowed,20.833870,9.384016
1,video_1,0,0,windowed,20.867204,9.536650
1,video_1,0,0,windowed,20.900538,9.678458
1,video_1,0,0,windowed,20.933873,9.750768
1,video_1,0,0,windowed,20.967207,9.795463
1,video_1,0,0,windowed,21.000541,9.842669
1,video_1,0,0,windowed,21.033875,9.966959
1,video_1,0,0,windowed,21.067209,10.136775
1,video_1,0,0,windowed,21.100544,10.241122
1,video_1,0,0,windowed,21.133878,10.241754
1,video_1,0,0,windowed,21.167212,10.110729
1,video_1,0,0,windowed,21.200546,9.908987
1,video_1,0,0,windowed,21.233880,9.711488
1,video_1,0,0,windowed,21.267215,9.506774
1,video_1,0,0,windowed,21.300549,9.354511
1,video_1,0,0,windowed,21.333883,9.233500
1,video_1,0,0,windowed,21.367217,9.175881
1,video_1,0,0,windowed,21.400551,9.157950
1,video_1,0,0,windowed,21.433886,9.143895
1,video_1,0,0,windowed,21.467220,9.170408
1,video_1,0,0,windowed,21.500554,9.235569
1,video_1,0,0,windowed,21.533888,9.356530
1,video_1,0,0,windowed,21.567222,9.463130
1,video_1,0,0,windowed,21.600556,9.498833
1,video_1,0,0,windowed,21.633891,9.545485
1,video_1,0,0,windowed,21.667225,9.647652
1,video_1,0,0,windowed,21.700559,9.814829
1,video_1,0,0,windowed,21.733893,9.964859
1,video_1,0,0,windowed,21.767227,9.988584
1,video_1,0,0,windowed,21.800562,9.939339
1,video_1,0,0,windowed,21.833896,9.835832
1,video_1,0,0,windowed,21.867230,9.683723
1,video_1,0,0,windowed,21.900564,9.508327
1,video_1,0,0,windowed,21.933898,9.270676
1,video_1,0,0,windowed,21.967233,9.110999
1,video_1,0,0,windowed,22.000567,9.027641
1,video_1,0,0,windowed,22.033901,9.003840
1,video_1,0,0,windowed,22.067235,8.998893
1,video_1,0,0,windowed,22.100569,8.965748
1,video_1,0,0,windowed,22.133904,9.000096
1,video_1,0,0,windowed,22.167238,9.071407
1,video_1,0,0,windowed,22.200572,9.186824
1,video_1,0,0,windowed,22.233906,9.274407
1,video_1,0,0,windowed,22.267240,9.307997
1,video_1,0,0,windowed,22.300575,9.377343
1,video_1,0,0,windowed,22.333909,9.478068
1,video_1,0,0,windowed,22.367243,9.660484
1,video_1,0,0,windowed,22.400577,9.813271
1,video_1,0,0,windowed,22.433911,9.836482
1,video_1,0,0,windowed,22.467245,9.782881
1,video_1,0,0,windowed,22.500580,9.620637
1,video_1,0,0,windowed,22.533914,9.444262
1,video_1,0,0,windowed,22.567248,9.241295
1,video_1,0,0,windowed,22.600582,9.030732
1,video_1,0,0,windowed,22.633916,8.903825
1,video_1,0,0,windowed,22.667251,8.819698
1,video_1,0,0,windowed,22.700585,8.791395
1,video_1,0,0,windowed,22.733919,8.772021
1,video_1,0,0,windowed,22.767253,8.734779
1,video_1,0,0,windowed,22.800587,8.739575
1,video_1,0,0,windowed,22.833922,8.788701
1,video_1,0,0,windowed,22.867256,8.911783
1,video_1,0,0,windowed,22.900590,9.060606
1,video_1,0,0,windowed,22.933924,9.141431
1,video_1,0,0,windowed,22.967258,9.152355
1,video_1,0,0,windowed,23.000593,9.165845
1,video_1,0,0,windowed,23.033927,9.253550
1,video_1,0,0,windowed,23.067261,9.437330
1,video_1,0,0,windowed,23.100595,9.598027
1,video_1,0,0,windowed,23.133929,9.648401
1,video_1,0,0,windowed,23.167264,9.600655
1,video_1,0,0,windowed,23.200598,9.425331
1,video_1,0,0,windowed,23.233932,9.232134
1,video_1,0,0,windowed,23.267266,8.982439
1,video_1,0,0,windowed,23.300600,8.762331
1,video_1,0,0,windowed,23.333935,8.622906
1,video_1,0,0,windowed,23.367269,8.544818
1,video_1,0,0,windowed,23.400603,8.559964
1,video_1,0,0,windowed,23.433937,8.565992
1,video_1,0,0,windowed,23.467271,8.563279
1,video_1,0,0,windowed,23.500605,8.563126
1,video_1,0,0,windowed,23.533940,8.620509
1,video_1,0,0,windowed,23.567274,8.752167
1,video_1,0,0,windowed,23.600608,8.881468
1,video_1,0,0,windowed,23.633942,8.936134
1,video_1,0,0,windowed,23.667276,8.915391
1,video_1,0,0,windowed,23.700611,8.951722
1,video_1,0,0,windowed,23.733945,9.067978
1,video_1,0,0,windowed,23.767279,9.227755
1,video_1,0,0,windowed,23.800613,9.324365
1,video_1,0,0,windowed,23.833947,9.326006
1,video_1,0,0,windowed,23.867282,9.308065
1,video_1,0,0,windowed,23.900616,9.203645
1,video_1,0,0,windowed,23.933950,9.052635
1,video_1,0,0,windowed,23.967284,8.847164
1,video_1,0,0,windowed,24.000618,8.653329
1,video_1,0,0,windowed,24.033953,8.510162
1,video_1,0,0,windowed,24.067287,8.378266
1,video_1,0,0,windowed,24.100621,8.309923
1,video_1,0,0,windowed,24.133955,8.300189
1,video_1,0,0,windowed,24.167289,8.317373
1,video_1,0,0,windowed,24.200624,8.341884
1,video_1,0,0,windowed,24.233958,8.375946
1,video_1,0,0,windowed,24.267292,8.468980
1,video_1,0,0,windowed,24.300626,8.589309
1,video_1,0,0,windowed,24.333960,8.668072
1,video_1,0,0,windowed,24.367294,8.698218
1,video_1,0,0,windowed,24.400629,8.703925
1,video_1,0,0,windowed,24.433963,8.761335
1,video_1,0,0,windowed,24.467297,8.914049
1,video_1,0,0,windowed,24.500631,9.096062
1,video_1,0,0,windowed,24.533965,9.217304
1,video_1,0,0,windowed,24.567300,9.166085
1,video_1,0,0,windowed,24.600634,9.019696
1,video_1,0,0,windowed,24.633968,8.844180
1,video_1,0,0,windowed,24.667302,8.714878
1,video_1,0,0,windowed,24.700636,8.591311
1,video_1,0,0,windowed,24.733971,8.434042
1,video_1,0,0,windowed,24.767305,8.293590
1,video_1,0,0,windowed,24.800639,8.176906
1,video_1,0,0,windowed,24.833973,8.156012
1,video_1,0,0,windowed,24.867307,8.160433
1,video_1,0,0,windowed,24.900642,8.165348
1,video_1,0,0,windowed,24.933976,8.171539
1,video_1,0,0,windowed,24.967310,8.197912
1,video_1,0,0,windowed,25.000644,8.287117
1,video_1,0,0,windowed,25.033978,8.375354
1,video_1,0,0,windowed,25.067313,8.441385
1,video_1,0,0,windowed,25.100647,8.467588
1,video_1,0,0,windowed,25.133981,8.458818
1,video_1,0,0,windowed,25.167315,8.504125
1,video_1,0,0,windowed,25.200649,8.603050
1,video_1,0,0,windowed,25.233983,8.775968
1,video_1,0,0,windowed,25.267318,8.903188
1,video_1,0,0,windowed,25.300652,8.876962
1,video_1,0,0,windowed,25.333986,8.786313
1,video_1,0,0,windowed,25.367320,8.673916
1,video_1,0,0,windowed,25.400654,8.605519
1,video_1,0,0,windowed,25.433989,8.505550
1,video_1,0,0,windowed,25.467323,8.294383
1,video_1,0,0,windowed,25.500657,8.109226
1,video_1,0,0,windowed,25.533991,7.965323
1,video_1,0,0,windowed,25.567325,7.921786
1,video_1,0,0,windowed,25.600660,7.935579
1,video_1,0,0,windowed,25.633994,7.931623
1,video_1,0,0,windowed,25.667328,7.946427
1,video_1,0,0,windowed,25.700662,7.958896
1,video_1,0,0,windowed,25.733996,8.008954
1,video_1,0,0,windowed,25.767331,8.115784
1,video_1,0,0,windowed,25.800665,8.206157
1,video_1,0,0,windowed,25.833999,8.273218
1,video_1,0,0,windowed,25.867333,8.248606
1,video_1,0,0,windowed,25.900667,8.241766
1,video_1,0,0,windowed,25.934002,8.308848
1,video_1,0,0,windowed,25.967336,8.464618
1,video_1,0,0,windowed,26.000670,8.627137
1,video_1,0,0,windowed,26.034004,8.693000
1,video_1,0,0,windowed,26.067338,8.656743
1,video_1,0,0,windowed,26.100672,8.528798
1,video_1,0,0,windowed,26.134007,8.364144
1,video_1,0,0,windowed,26.167341,8.221347
1,video_1,0,0,windowed,26.200675,8.139877
1,video_1,0,0,windowed,26.234009,8.085107
1,video_1,0,0,windowed,26.267343,8.008732
1,video_1,0,0,windowed,26.300678,7.866626
1,video_1,0,0,windowed,26.334012,7.752138
1,video_1,0,0,windowed,26.367346,7.689202
1,video_1,0,0,windowed,26.400680,7.695704
1,video_1,0,0,windowed,26.434014,7.695022
1,video_1,0,0,windowed,26.467349,7.722991
1,video_1,0,0,windowed,26.500683,7.779208
1,video_1,0,0,windowed,26.534017,7.881034
1,video_1,0,0,windowed,26.567351,7.970639
1,video_1,0,0,windowed,26.600685,8.022220
1,video_1,0,0,windowed,26.634020,8.037670
1,video_1,0,0,windowed,26.667354,8.022462
1,video_1,0,0,windowed,26.700688,8.055343
1,video_1,0,0,windowed,26.734022,8.147674
1,video_1,0,0,windowed,26.767356,8.297996
1,video_1,0,0,windowed,26.800691,8.421978
1,video_1,0,0,windowed,26.834025,8.428656
1,video_1,0,0,windowed,26.867359,8.379359
1,video_1,0,0,windowed,26.900693,8.269729
1,video_1,0,0,windowed,26.934027,8.146830
1,video_1,0,0,windowed,26.967361,7.996193
1,video_1,0,0,windowed,27.000696,7.819881
1,video_1,0,0,windowed,27.034030,7.707750
1,video_1,0,0,windowed,27.067364,7.610716
1,video_1,0,0,windowed,27.100698,7.558862
1,video_1,0,0,windowed,27.134032,7.515471
1,video_1,0,0,windowed,27.167367,7.496923
1,video_1,0,0,windowed,27.200701,7.504283
1,video_1,0,0,windowed,27.234035,7.514695
1,video_1,0,0,windowed,27.267369,7.562002
1,video_1,0,0,windowed,27.300703,7.637277
1,video_1,0,0,windowed,27.334038,7.721819
1,video_1,0,0,windowed,27.367372,7.779631
1,video_1,0,0,windowed,27.400706,7.802312
1,video_1,0,0,windowed,27.434040,7.809878
1,video_1,0,0,windowed,27.467374,7.810343
1,video_1,0,0,windowed,27.500709,7.860757
1,video_1,0,0,windowed,27.534043,7.949956
1,video_1,0,0,windowed,27.567377,8.068858
1,video_1,0,0,windowed,27.600711,8.137340
1,video_1,0,0,windowed,27.634045,8.141888
1,video_1,0,0,windowed,27.667380,8.112812
1,video_1,0,0,windowed,27.700714,8.062950
1,video_1,0,0,windowed,27.734048,7.983121
1,video_1,0,0,windowed,27.767382,7.852928
1,video_1,0,0,windowed,27.800716,7.694910
1,video_1,0,0,windowed,27.834050,7.553065
1,video_1,0,0,windowed,27.867385,7.430521
1,video_1,0,0,windowed,27.900719,7.333646
1,video_1,0,0,windowed,27.934053,7.280055
1,video_1,0,0,windowed,27.967387,7.258885
1,video_1,0,0,windowed,28.000721,7.272768
1,video_1,0,0,windowed,28.034056,7.272275
1,video_1,0,0,windowed,28.067390,7.291462
1,video_1,0,0,windowed,28.100724,7.327966
1,video_1,0,0,windowed,28.134058,7.404444
1,video_1,0,0,windowed,28.167392,7.489965
1,video_1,0,0,windowed,28.200727,7.531144
1,video_1,0,0,windowed,28.234061,7.557914
1,video_1,0,0,windowed,28.267395,7.524715
1,video_1,0,0,windowed,28.300729,7.534143
1,video_1,0,0,windowed,28.334063,7.597504
1,video_1,0,0,windowed,28.367398,7.751520
1,video_1,0,0,windowed,28.400732,7.942122
1,video_1,0,0,windowed,28.434066,8.008082
1,video_1,0,0,windowed,28.467400,7.951416
1,video_1,0,0,windowed,28.500734,7.818084
1,video_1,0,0,windowed,28.534069,7.726456
1,video_1,0,0,windowed,28.567403,7.688071
1,video_1,0,0,windowed,28.600737,7.603200
1,video_1,0,0,windowed,28.634071,7.471156
1,video_1,0,0,windowed,28.667405,7.307720
1,video_1,0,0,windowed,28.700740,7.167748
1,video_1,0,0,windowed,28.734074,7.076272
1,video_1,0,0,windowed,28.767408,7.020168
1,video_1,0,0,windowed,28.800742,7.016905
1,video_1,0,0,windowed,28.834076,7.038833
1,video_1,0,0,windowed,28.867410,7.063176
1,video_1,0,0,windowed,28.900745,7.069497
1,video_1,0,0,windowed,28.934079,7.092262
1,video_1,0,0,windowed,28.967413,7.142491
1,video_1,0,0,windowed,29.000747,7.231639
1,video_1,0,0,windowed,29.034081,7.302026
1,video_1,0,0,windowed,29.067416,7.347365
1,video_1,0,0,windowed,29.100750,7.363534
1,video_1,0,0,windowed,29.134084,7.350077
1,video_1,0,0,windowed,29.167418,7.386484
1,video_1,0,0,windowed,29.200752,7.479788
1,video_1,0,0,windowed,29.234087,7.649065
1,video_1,0,0,windowed,29.267421,7.770837
1,video_1,0,0,windowed,29.300755,7.751361
1,video_1,0,0,windowed,29.334089,7.642084
1,video_1,0,0,windowed,29.367423,7.528823
1,video_1,0,0,windowed,29.400758,7.481082
1,video_1,0,0,windowed,29.434092,7.420323
1,video_1,0,0,windowed,29.467426,7.280242
1,video_1,0,0,windowed,29.500760,7.108680
1,video_1,0,0,windowed,29.534094,6.963949
1,video_1,0,0,windowed,29.567429,6.883802
1,video_1,0,0,windowed,29.600763,6.844296
1,video_1,0,0,windowed,29.634097,6.813606
1,video_1,0,0,windowed,29.667431,6.803816
1,video_1,0,0,windowed,29.700765,6.792920
1,video_1,0,0,windowed,29.734099,6.799249
1,video_1,0,0,windowed,29.767434,6.806483
1,video_1,0,0,windowed,29.800768,6.850010
1,video_1,0,0,windowed,29.834102,6.917475
1,video_1,0,0,windowed,29.867436,7.000707
1,video_1,0,0,windowed,29.900770,7.058606
1,video_1,0,0,windowed,29.934105,7.087153
1,video_1,0,0,windowed,29.967439,7.104260
1,video_1,0,0,windowed,30.000773,7.077203
1,video_1,0,0,windowed,30.034107,7.067746
1,video_1,0,0,windowed,30.067441,7.096809
1,video_1,0,0,windowed,30.100776,7.219506
1,video_1,0,0,windowed,30.134110,7.401174
1,video_1,0,0,windowed,30.167444,7.488226
1,video_1,0,0,windowed,30.200778,7.499902
1,video_1,0,0,windowed,30.234112,7.439748
1,video_1,0,0,windowed,30.267447,7.375046
1,video_1,0,0,windowed,30.300781,7.280675
1,video_1,0,0,windowed,30.334115,7.087865
1,video_1,0,0,windowed,30.367449,6.909411
1,video_1,0,0,windowed,30.400783,6.767343
1,video_1,0,0,windowed,30.434118,6.713269
1,video_1,0,0,windowed,30.467452,6.679893
1,video_1,0,0,windowed,30.500786,6.640126
1,video_1,0,0,windowed,30.534120,6.611476
1,video_1,0,0,windowed,30.567454,6.600389
1,video_1,0,0,windowed,30.600788,6.607365
1,video_1,0,0,windowed,30.634123,6.599622
1,video_1,0,0,windowed,30.667457,6.577216
1,video_1,0,0,windowed,30.700791,6.577968
1,video_1,0,0,windowed,30.734125,6.632848
1,video_1,0,0,windowed,30.767459,6.749714
1,video_1,0,0,windowed,30.800794,6.864878
1,video_1,0,0,windowed,30.834128,6.925557
1,video_1,0,0,windowed,30.867462,6.928397
1,video_1,0,0,windowed,30.900796,6.879642
1,video_1,0,0,windowed,30.934130,6.834024
1,video_1,0,0,windowed,30.967465,6.831479
1,video_1,0,0,windowed,31.000799,6.923178
1,video_1,0,0,windowed,31.034133,7.064584
1,video_1,0,0,windowed,31.067467,7.190332
1,video_1,0,0,windowed,31.100801,7.239955
1,video_1,0,0,windowed,31.134136,7.214453
1,video_1,0,0,windowed,31.167470,7.127080
1,video_1,0,0,windowed,31.200804,6.979669
1,video_1,0,0,windowed,31.234138,6.819613
1,video_1,0,0,windowed,31.267472,6.673475
1,video_1,0,0,windowed,31.300807,6.595485
1,video_1,0,0,windowed,31.334141,6.552251
1,video_1,0,0,windowed,31.367475,6.516524
1,video_1,0,0,windowed,31.400809,6.472629
1,video_1,0,0,windowed,31.434143,6.410720
1,video_1,0,0,windowed,31.467477,6.370117
1,video_1,0,0,windowed,31.500812,6.349206
1,video_1,0,0,windowed,31.534146,6.350423
1,video_1,0,0,windowed,31.567480,6.339866
1,video_1,0,0,windowed,31.600814,6.314127
1,video_1,0,0,windowed,31.634148,6.318072
1,video_1,0,0,windowed,31.667483,6.379536
1,video_1,0,0,windowed,31.700817,6.486311
1,video_1,0,0,windowed,31.734151,6.586844
1,video_1,0,0,windowed,31.767485,6.638344
1,video_1,0,0,windowed,31.800819,6.658675
1,video_1,0,0,windowed,31.834154,6.650327
1,video_1,0,0,windowed,31.867488,6.607278
1,video_1,0,0,windowed,31.900822,6.578290
1,video_1,0,0,windowed,31.934156,6.609657
1,video_1,0,0,windowed,31.967490,6.730471
1,video_1,0,0,windowed,32.000825,6.853256
1,video_1,0,0,windowed,32.034159,6.893118
1,video_1,0,0,windowed,32.067493,6.858459
1,video_1,0,0,windowed,32.100827,6.789041
1,video_1,0,0,windowed,32.134161,6.749416
1,video_1,0,0,windowed,32.167496,6.688938
1,video_1,0,0,windowed,32.200830,6.619787
1,video_1,0,0,windowed,32.234164,6.531500
1,video_1,0,0,windowed,32.267498,6.439301
1,video_1,0,0,windowed,32.300832,6.335341
1,video_1,0,0,windowed,32.334166,6.212904
1,video_1,0,0,windowed,32.367501,6.129330
1,video_1,0,0,windowed,32.400835,6.090086
1,video_1,0,0,windowed,32.434169,6.105985
1,video_1,0,0,windowed,32.467503,6.131414
1,video_1,0,0,windowed,32.500837,6.146311
1,video_1,0,0,windowed,32.534172,6.147690
1,video_1,0,0,windowed,32.567506,6.135294
1,video_1,0,0,windowed,32.600840,6.141661
1,video_1,0,0,windowed,32.634174,6.182952
1,video_1,0,0,windowed,32.667508,6.253276
1,video_1,0,0,windowed,32.700843,6.317888
1,video_1,0,0,windowed,32.734177,6.341208
1,video_1,0,0,windowed,32.767511,6.367072
1,video_1,0,0,windowed,32.800845,6.395957
1,video_1,0,0,windowed,32.834179,6.384064
1,video_1,0,0,windowed,32.867514,6.338421
1,video_1,0,0,windowed,32.900848,6.296960
1,video_1,0,0,windowed,32.934182,6.366090
1,video_1,0,0,windowed,32.967516,6.513442
1,video_1,0,0,windowed,33.000850,6.630395
1,video_1,0,0,windowed,33.034185,6.643977
1,video_1,0,0,windowed,33.067519,6.570789
1,video_1,0,0,windowed,33.100853,6.488704
1,video_1,0,0,windowed,33.134187,6.438085
1,video_1,0,0,windowed,33.167521,6.397463
1,video_1,0,0,windowed,33.200855,6.313890
1,video_1,0,0,windowed,33.234190,6.223514
1,video_1,0,0,windowed,33.267524,6.118596
1,video_1,0,0,windowed,33.300858,6.060510
1,video_1,0,0,windowed,33.334192,5.998174
1,video_1,0,0,windowed,33.367526,5.922373
1,video_1,0,0,windowed,33.400861,5.863101
1,video_1,0,0,windowed,33.434195,5.838624
1,video_1,0,0,windowed,33.467529,5.858421
1,video_1,0,0,windowed,33.500863,5.874232
1,video_1,0,0,windowed,33.534197,5.870893
1,video_1,0,0,windowed,33.567532,5.856385
1,video_1,0,0,windowed,33.600866,5.855941
1,video_1,0,0,windowed,33.634200,5.883468
1,video_1,0,0,windowed,33.667534,5.951573
1,video_1,0,0,windowed,33.700868,6.038784
1,video_1,0,0,windowed,33.734203,6.105810
1,video_1,0,0,windowed,33.767537,6.123294
1,video_1,0,0,windowed,33.800871,6.114083
1,video_1,0,0,windowed,33.834205,6.089461
1,video_1,0,0,windowed,33.867539,6.051024
1,video_1,0,0,windowed,33.900874,6.018799
1,video_1,0,0,windowed,33.934208,6.045811
1,video_1,0,0,windowed,33.967542,6.155306
1,video_1,0,0,windowed,34.000876,6.316216
1,video_1,0,0,windowed,34.034210,6.415545
1,video_1,0,0,windowed,34.067545,6.427248
1,video_1,0,0,windowed,34.100879,6.354100
1,video_1,0,0,windowed,34.134213,6.243853
1,video_1,0,0,windowed,34.167547,6.170468
1,video_1,0,0,windowed,34.200881,6.094280
1,video_1,0,0,windowed,34.234215,6.046263
1,video_1,0,0,windowed,34.267550,5.953695
1,video_1,0,0,windowed,34.300884,5.850739
1,video_1,0,0,windowed,34.334218,5.754173
1,video_1,0,0,windowed,34.367552,5.690010
1,video_1,0,0,windowed,34.400886,5.669183
1,video_1,0,0,windowed,34.434221,5.649111
1,video_1,0,0,windowed,34.467555,5.644354
1,video_1,0,0,windowed,34.500889,5.607764
1,video_1,0,0,windowed,34.534223,5.601357
1,video_1,0,0,windowed,34.567557,5.606376
1,video_1,0,0,windowed,34.600892,5.636924
